row_id,tweet_id,tweet_timestamp,cleanText,mentions_tesla,stock_t0_close,stock_t0_volume,stock_t1_price_up,stock_t1_volume_up,stock_t2_price_up,stock_t2_volume_up,stock_t4_price_up,stock_t4_volume_up
1356,1633144296412180480,2023-03-07 16:35:17,: Today's cover: Jan. 6 footage shows Capitol cops escorting QAnon Shaman to Senate floor,0,189.5,238170.0,1.0,1.0,1.0,1.0,0.0,0.0
1357,1633146392905654274,2023-03-07 16:43:37,: Footage shows Capitol cop Brian Sicknick uninjured on Jan. 6,0,189.49,237371.0,1.0,1.0,1.0,1.0,1.0,0.0
1358,1633159188787658757,2023-03-07 17:34:27,"He has a prominent, active Twitter account and is wealthy. The reason he confronted me in public was to get a big payout. From what I’ve been told, he’s done almost no work for the past four months, middle-management or otherwise. Despite his claims on Twitter that he did…",0,192.3655,396200.0,1.0,1.0,0.0,0.0,0.0,0.0
1359,1633172430595436564,2023-03-07 18:27:04,So many guys who got MeToo’ed went woke for the moral cloak,0,192.5486,295596.0,0.0,0.0,0.0,0.0,1.0,0.0
1360,1633527828955250689,2023-03-08 17:59:18,Makes sense that Batman would take bat insults rather personally. He loves bats next-level.,0,180.72,201675.0,1.0,1.0,1.0,1.0,0.0,1.0
1361,1633881786617823261,2023-03-09 17:25:48,Stanford is damaging its name by allowing its use by the SIO propaganda machine,0,179.68,201701.0,0.0,0.0,1.0,1.0,1.0,1.0
1362,1635689626739544064,2023-03-14 17:09:31,"Fight for truth, whole truth & nothin but! The intent is for this site to be fair & impartial, favoring no party, seeking only the least wrong truth.",0,182.68,262284.0,1.0,1.0,0.0,1.0,0.0,0.0
1363,1635699420326133760,2023-03-14 17:48:26,"NEW: Hundreds of Stanford students lined the halls yesterday to protest the law school’s dean, Jenny Martinez, for apologizing to Kyle Duncan, the judge shouted down last week. The students effectively subjected Martinez to an intimidating walk of shame.🧵 Parents don’t realize the Soviet level of indoctrination that their children are receiving in elite high schools & colleges!",0,181.8695,322053.0,1.0,0.0,1.0,0.0,1.0,0.0
1364,1636047019893481474,2023-03-15 16:49:40,"I’m still confused as to how a non-profit to which I donated ~$100M somehow became a $30B market cap for-profit. If this is legal, why doesn’t everyone do it?",0,177.9,154581.0,0.0,1.0,0.0,1.0,0.0,1.0
1365,1636408026939932674,2023-03-16 16:44:11,It’s kinda flattering to be insulted on this site tbh,0,184.34,188678.0,0.0,1.0,0.0,1.0,0.0,1.0
1366,1636421504538738689,2023-03-16 17:37:44,Larger vocabulary means better data compression – fewer words needed to express concepts – so higher data rate,0,184.4154,236119.0,0.0,0.0,0.0,1.0,1.0,0.0
1367,1636445811172057104,2023-03-16 19:14:19,Your opinion of the US govt is (not unreasonably) negatively affected by a comically over-the-top swatting op,0,184.79,191207.0,0.0,1.0,1.0,0.0,1.0,0.0
1368,1636450589713235969,2023-03-16 19:33:19,"While of course stressful at the time, your response video was epic 🤣",0,184.54,281401.0,1.0,0.0,0.0,1.0,0.0,1.0
1369,1636452680900943880,2023-03-16 19:41:37,If other party is always wrong And your party is always right You are at least partly wrong,0,184.27,194889.0,1.0,1.0,1.0,1.0,1.0,1.0
1370,1637856860190433284,2023-03-20 16:41:20,"Provided there is no serious launch anomaly, SpaceX will deliver 80% of Earth’s payload to orbit this year. Not counting Starship.",0,182.579,189155.0,0.0,1.0,0.0,1.0,0.0,1.0
1371,1637864049307430914,2023-03-20 17:09:54,There appears to be zero self-awareness among legacy media that they behave like an NPC drone collective 🤣🤣,0,182.105,129692.0,1.0,1.0,1.0,1.0,1.0,1.0
1372,1637875597048201218,2023-03-20 17:55:47,Hard to explain the veto if a Dem Senate voted for the bill,0,183.21,140790.0,0.0,0.0,1.0,0.0,0.0,1.0
1373,1640401516040208384,2023-03-27 17:12:53,Is it accurate to refer to those making the proposal as “extreme MAGA” ?,0,191.0705,247893.0,0.0,0.0,0.0,0.0,1.0,0.0
1374,1640414115859509251,2023-03-27 18:02:57,"No, descriptions should be accurate. If only a small segment of the right or left is pushing something, then it wouldn’t be correct to paint all of the left or right with that viewpoint.",0,191.74,196432.0,1.0,0.0,0.0,0.0,0.0,0.0
1375,1640800519894736896,2023-03-28 19:38:23,"Forgot to mention that accounts you follow directly will also be in For You, since you have explicitly asked for them",0,188.63,263239.0,1.0,1.0,1.0,0.0,1.0,0.0
1376,1641132241035329536,2023-03-29 17:36:31,"Leading AGI developers will not heed this warning, but at least it was said",0,191.5182,292400.0,0.0,0.0,0.0,1.0,0.0,1.0
1377,1641138796115922944,2023-03-29 18:02:34,"Given that there are ~500 million tweets per day, making individual human review impossible, this is the most salient point. One possible mitigation is a shorter suspension of 6 hours instead of 12.",0,190.7573,370930.0,1.0,0.0,1.0,0.0,1.0,0.0
1378,1641154663918764032,2023-03-29 19:05:37,AI optimizing for the greatest understanding of the universe might be the right objective. Eliminating or stunting human civilization would reduce understanding.,0,192.26,165790.0,0.0,0.0,0.0,1.0,1.0,0.0
1379,1641870347845656582,2023-03-31 18:29:30,It will matter if we extend consciousness to the stars,0,206.89,353712.0,0.0,0.0,0.0,0.0,1.0,1.0
1380,1641874582473695246,2023-03-31 18:46:19,"Today marks a new era of transparency for Twitter. 🧵 We’re sharing much of the source code that powers our platform with the world. Visit our blog to learn more about this initiative: Most of the recommendation algorithm will be made open source today. The rest will follow. Acid test is that independent third parties should be able to determine, with reasonable accuracy, what will probably be shown to users. No doubt, many embarrassing issues will be",0,206.8757,280674.0,0.0,0.0,1.0,1.0,1.0,1.0
1381,1643335710840070148,2023-04-04 19:32:19,"Tesla will continue to use outside litigators, but it’s important to build a powerful litigation team internally, so that we’re not always on the defensive. We’ll also go after the Wall St short-sellers, certain law firms & (sometimes) corrupt regulators who are the true evil.",1,191.27,177217.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1643338514061295618,2023-04-04 19:43:28,"To avoid losing the trust of the American public, it is important that our justice system pursue Democrats and Republicans with equal vigor. Whichever party most puts justice before nepotism is the one that deserves trust.",0,191.315,237988.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1644036581466992658,2023-04-06 17:57:20,What is surprising is that so few people realize this. Individuals should always wonder who wrote the software running in their head. Don’t be an NPC.,0,185.27,85937.0,0.0,1.0,0.0,1.0,0.0,1.0
1384,1644059981698809856,2023-04-06 19:30:19,Almost all major organizations are in process of rolling out affiliate badges. This is very important for protecting users against sophisticated impersonation scams.,0,185.2,342857.0,0.0,0.0,1.0,0.0,0.0,0.0
1385,1645432333351243777,2023-04-10 14:23:33,"The underlying principle: if you don’t like reality, just ignore it!",0,178.13,349986.0,1.0,1.0,1.0,0.0,0.0,0.0
1386,1645439933790683136,2023-04-10 14:53:45,What if we create a “Help-a-Celebrity” fund to pay the $7?,0,178.5217,248569.0,0.0,1.0,0.0,1.0,0.0,1.0
1387,1645444333846380545,2023-04-10 15:11:14,"If that were actually true, “the rich” of 100 years ago would have all the money today, but they do not",0,179.765,468439.0,1.0,1.0,1.0,1.0,1.0,0.0
1388,1645451126370607108,2023-04-10 15:38:14,We’re working on Burnt Hair. Has to be just right.,0,181.69,269854.0,1.0,1.0,1.0,1.0,1.0,1.0
1389,1645452716527812610,2023-04-10 15:44:33,"That is true for some, but for many it was simply because they had a buddy at Twitter or were a Mashable intern 10 years ago or they outright bought it",0,182.4114,444710.0,0.0,1.0,0.0,0.0,0.0,0.0
1390,1645458637651955713,2023-04-10 16:08:05,"On the Internet, I’m only 3 inches tall (best case)",0,179.96,390005.0,1.0,0.0,1.0,0.0,0.0,1.0
1391,1645505334453125124,2023-04-10 19:13:38,"Tbh, I’m just hoping a media org that takes itself way too seriously writes a story about Harry Bōlz …",0,184.1594,109714.0,0.0,1.0,1.0,1.0,1.0,1.0
1392,1645855827813896193,2023-04-11 18:26:22,: Falcon Heavy in the hangar at Launch Complex 39A,0,188.135,187909.0,1.0,0.0,1.0,0.0,1.0,1.0
1393,1645860430789873664,2023-04-11 18:44:39,"It’s super easy to get Fentanyl *right now*. People buy it in open air drug markets in SF and take it right in front of you in broad daylight! They don’t even try to hide. I see this almost every time I drive to Twitter. Just as with alcohol prohibition, people didn’t actually",0,188.22,142753.0,0.0,1.0,0.0,1.0,0.0,0.0
1394,1645871954694672386,2023-04-11 19:30:27,So inspiring to see that they have their priorities right,0,188.195,191123.0,0.0,1.0,0.0,0.0,0.0,1.0
1395,1646220824192630784,2023-04-12 18:36:44,"This will make some people upset, but I need to emphasize that accelerating synthetic mRNA technology was another silver lining. It is a revolution in medicine, like going from analog to digital. The Covid mRNA vaccine dosage level was too high and having a zillion booster shots",0,181.405,342580.0,1.0,0.0,0.0,0.0,1.0,1.0
1396,1646230633562378240,2023-04-12 19:15:43,"I do say in the interview that I have a lot of respect for the . No organization is perfect, or course, but the BBC overall quite good.",0,180.669,473390.0,0.0,0.0,0.0,1.0,0.0,0.0
1397,1646236606368718848,2023-04-12 19:39:27,Tough sledding until spring next year is my best guess,0,181.1351,282804.0,1.0,1.0,1.0,1.0,1.0,0.0
1398,1646549636780523520,2023-04-13 16:23:19,Good news! AI regulation will be far more important than it may seem today.,0,185.7895,298587.0,0.0,0.0,0.0,0.0,1.0,0.0
1399,1646558303089217536,2023-04-13 16:57:45,"If heath death of the Universe is how things end, it really is all about the journey",0,184.8401,200042.0,0.0,0.0,1.0,0.0,0.0,1.0
1400,1646564065853194241,2023-04-13 17:20:39,"For the next 12 months, Twitter will keep none of the money. You will receive whatever money we receive, so that’s 70% for subscriptions on iOS & Android (they charge 30%) and ~92% on web (could be better, depending on payment processor). After first year, iOS & Android fees",0,185.0201,260674.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1646937575045603331,2023-04-14 18:04:51,Legislators doing nada is often way better than the alternative,0,183.72,208826.0,1.0,0.0,1.0,0.0,1.0,0.0
1402,1646941503435030529,2023-04-14 18:20:27,You content is great. How many subscribers do you have?,0,184.14,161712.0,1.0,1.0,1.0,1.0,1.0,1.0
1403,1646944623669944353,2023-04-14 18:32:51,The American public certainly needs to understand and our elected representatives must consent to our involvement,0,185.14,166690.0,1.0,1.0,1.0,1.0,0.0,1.0
1404,1646953102778552320,2023-04-14 19:06:33,Exactly. Take a walk through downtown around Twitter HQ. Outrageous that city officials would claim that it is not dangerous!,0,185.0881,179098.0,0.0,0.0,0.0,0.0,0.0,1.0
1405,1646959142358204416,2023-04-14 19:30:33,All the news that’s fit for … I forgot the last part,0,184.73,190212.0,0.0,0.0,1.0,0.0,0.0,0.0
1406,1648326230616186882,2023-04-18 14:02:52,"In the fairly near future, internal combustion engine vehicles will be viewed in the same way that we view external combustion engine vehicles (steam engines)!",0,184.395,552825.0,0.0,0.0,0.0,1.0,0.0,1.0
1407,1648340615296319488,2023-04-18 15:00:02,Where is the manifesto? The Unabomber got his published …,0,184.3301,233643.0,1.0,1.0,1.0,1.0,1.0,0.0
1408,1648690062702391297,2023-04-19 14:08:36,I can’t tell satire from reality these days. Does she really own four houses?,0,180.45,936638.0,1.0,0.0,1.0,0.0,1.0,0.0
1409,1648691889846071296,2023-04-19 14:15:52,"Given Federal expenditures, it is a matter of when, not if, we default",0,180.12,479344.0,0.0,0.0,1.0,0.0,1.0,0.0
1410,1648694775040598018,2023-04-19 14:27:20,: Watch Falcon 9 launch 21 Starlink satellites to orbit →,0,180.39,290032.0,1.0,0.0,1.0,0.0,0.0,0.0
1411,1648698550107140098,2023-04-19 14:42:20,: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship,0,180.9097,355882.0,0.0,0.0,1.0,0.0,1.0,0.0
1412,1649050306943266819,2023-04-20 14:00:05,Congrats team on an exciting test launch of Starship! Learned a lot for next test launch in a few months.,0,167.17,671793.0,1.0,1.0,0.0,1.0,1.0,0.0
1413,1649096661837266945,2023-04-20 17:04:17,Thank you for your kind words on behalf of the SpaceX team!,0,163.4315,197874.0,1.0,1.0,1.0,1.0,1.0,1.0
1414,1649098755365388293,2023-04-20 17:12:36,: First fully integrated Starship lifting off for the first time!,0,164.2454,308220.0,1.0,0.0,1.0,1.0,1.0,1.0
1415,1649443814245908480,2023-04-21 16:03:45,We’ve started a “save-a-celebrity fund” to pay their $8. We take this matter very seriously.,0,165.03,263762.0,0.0,0.0,1.0,0.0,0.0,0.0
1416,1650867378350092292,2023-04-25 14:20:29,"Comprehensive study in Sweden shows *increased* suicide! Death for sex-reassigned persons was higher than for controls of same birth sex, particularly death from suicide. They also had increased risk for suicide attempts and psychiatric inpatient care.",0,161.5499,522167.0,0.0,0.0,0.0,0.0,1.0,0.0
1417,1650874687100944389,2023-04-25 14:49:31,I repeat my statement that any parents or doctors who do this should go to prison for life,0,162.54,828270.0,1.0,0.0,1.0,0.0,1.0,0.0
1418,1650880265885999105,2023-04-25 15:11:41,So bizarre that people and companies don’t use money management (Treasury Bill) checking accounts and earn 4%!,0,162.776,291812.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,1650948135131258880,2023-04-25 19:41:23,"I’ve seen quite a few technologies develop, but none with this level of risk. AGI is significantly higher risk than nuclear weapons, in my opinion. Super smart humans have trouble imagining something vastly smarter than themselves.",0,161.5392,280633.0,0.0,0.0,0.0,0.0,0.0,1.0
1420,1651261302268997634,2023-04-26 16:25:48,"The Swedish study says “sex-reassigned transsexual persons of both genders had approximately a three times higher risk of all-cause mortality than controls”. If we take as given that the other study 2-3X suicide rate is correct, then doing surgery or chemical sterilization on",0,155.71,152856.0,0.0,0.0,0.0,1.0,1.0,1.0
1421,1651279477568159756,2023-04-26 17:38:01,"If you are taught to hate yourself, you will want to be someone else",0,156.8697,290131.0,0.0,1.0,0.0,0.0,0.0,0.0
1422,1651289686822854656,2023-04-26 18:18:35,But not in the way it was done last time,0,155.75,195457.0,1.0,0.0,1.0,1.0,1.0,1.0
1423,1651602599345373186,2023-04-27 15:01:59,"I literally see hundreds of Tweets this morning saying things like ""Thanks Tucker"" or ""Go Tucker"". Let me be clear about one thing. Tucker Carlson is an entertainer. He is an entertainer who stoops down to levels of bigotry. He is a liar who would tell people what they wanted to hear, just to get viewers and better ratings. His expertise on Fox News was kissing up to his audiences' confirmation biases and then spinning the narrative and propagating lies and conspiracy theories to entertain those biases. Check out the video below. Anyone making materially false statements on this platform will get Community Noted, including you, me, Tucker, advertisers, head of state, etc. No exceptions. Convince the people and let the chips fall where they may.",0,155.1412,502752.0,1.0,0.0,0.0,0.0,1.0,0.0
1424,1651607935124905985,2023-04-27 15:23:11,: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,0,157.1015,552605.0,1.0,1.0,1.0,1.0,1.0,0.0
1425,1651969857272020992,2023-04-28 15:21:20,": Last night’s storm in Florida produced hail, tornadoes, and lightning. Following this strike on the tower at 39A, teams perform…",0,162.36,276046.0,0.0,0.0,1.0,0.0,0.0,1.0
1426,1651979902047129600,2023-04-28 16:01:15,: Falcon 9 went vertical early this morning on SLC-40 ahead of today’s targeted launch of the O3b mPOWER mission…,0,162.6599,178814.0,0.0,0.0,0.0,0.0,1.0,1.0
1427,1653079059650297865,2023-05-01 16:48:55,: Falcon Heavy launches ’s ViaSat-3 Americas mission to orbit,0,161.29,194832.0,1.0,0.0,1.0,1.0,1.0,0.0
1428,1653096396944203780,2023-05-01 17:57:48,"If this keeps going, making new music will be illegal!",0,162.25,205655.0,1.0,0.0,0.0,0.0,1.0,1.0
1429,1653421967570096128,2023-05-02 15:31:30,There will always be sadness. What matters – I think – is maximizing cumulative civilizational net happiness over time.,0,160.4583,555664.0,0.0,0.0,0.0,1.0,0.0,0.0
1430,1653434302300823553,2023-05-02 16:20:31,"This is a massive problem. Doesn’t make sense to keep money in a <1% interest bank account instead of a 4.5% money market (Treasury Bill) account. As more people & companies realize this, bank depositor flight will accelerate to extreme levels, even for banks that are “too big",0,160.44,218319.0,0.0,1.0,1.0,1.0,1.0,1.0
1431,1653444123729227777,2023-05-02 16:59:33,"The Fed is making decisions using stale data. This is like driving a car while looking out the rear window – fine when the road is straight, but destined to crash when road is winding.",0,161.7,121393.0,0.0,1.0,0.0,1.0,1.0,1.0
1432,1653446197309210648,2023-05-02 17:07:47,"The more screentime users spend looking at a post, whether text, pic or video, the more it is boosted. Video posted natively to this platform will be boosted more than an external link, because way more time is spent watching a video than clicking on a link.",0,162.2701,143526.0,0.0,1.0,1.0,0.0,0.0,0.0
1433,1653447855401468011,2023-05-02 17:14:22,"The more screentime users spend looking at a post, whether text, pic or video, the more it is boosted. Video posted natively to this platform will be boosted more than an external link, because way more time is spent watching a video than clicking on a link.",0,161.79,279245.0,0.0,0.0,1.0,0.0,0.0,0.0
1434,1653450624048955422,2023-05-02 17:25:23,"So the president of a university, which is supposed to be a bastion of freedom of expression, was almost fired for liking factually correct tweets!? That is seriously messed up. The board of trustees should hang their heads in shame and apologize!",0,161.23,292539.0,1.0,0.0,1.0,0.0,0.0,0.0
1435,1653452074179231758,2023-05-02 17:31:08,Partially visible subscriber-only posts in For You timeline will be a major driver of subscriptions,0,161.1639,313992.0,0.0,0.0,0.0,0.0,1.0,0.0
1436,1653773392301162504,2023-05-03 14:47:57,": The idea that governments around the world have for years been secretly censoring ordinary citizens sounds crazy, but it…",0,164.36,203888.0,1.0,1.0,1.0,1.0,1.0,1.0
1437,1653799474966433792,2023-05-03 16:31:35,"Strange days. Seems more likely a false flag than an actual (weak) assassination attempt, but either are possible.",0,163.79,256444.0,0.0,1.0,1.0,0.0,1.0,0.0
1438,1653847700780249089,2023-05-03 19:43:13,"Always tough with margins for new vehicle lines, especially when there are major technology shifts. I think Ford’s overall strategy with EVs is smart. The electric F-150 (Lightning) has high demand.",0,160.7892,395088.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1654181227098787842,2023-05-04 17:48:32,"Yes, but they are not to blame for San Francisco. Fundamentally, states and cities must occasionally vote for the other party or you have a one party system. SF is what happens when one party has control for several decades – no feedback loop for correction, because they never",0,161.7401,143403.0,1.0,0.0,0.0,0.0,0.0,0.0
1440,1654184605056942081,2023-05-04 18:01:57,"True, electronics all want DC, not AC. So do electric cars.",0,162.0611,100502.0,1.0,0.0,1.0,1.0,0.0,1.0
1441,1655608985058267139,2023-05-08 16:21:56,"We’re purging accounts that have had no activity at all for several years, so you will probably see follower count drop",0,172.07,231451.0,0.0,1.0,0.0,0.0,0.0,0.0
1442,1655625881325383692,2023-05-08 17:29:04,"In other news, large groups of American who love communism were seen rowing to Cuba …",0,172.2095,144151.0,1.0,1.0,1.0,1.0,1.0,1.0
1443,1655628353620127755,2023-05-08 17:38:54,"I don’t think the American public understands that people from all countries are crossing the southern border, as it is so easy to do so",0,172.16,98439.0,1.0,1.0,0.0,1.0,0.0,1.0
1444,1655631767779303449,2023-05-08 17:52:28,"Any organization that puts quotas above merit, instantly devalues their awards",0,171.76,184371.0,0.0,1.0,0.0,0.0,0.0,0.0
1445,1655639740438151171,2023-05-08 18:24:09,My earnest hope is that Americans of all political beliefs trust this platform,0,170.93,301551.0,0.0,0.0,0.0,0.0,1.0,0.0
1446,1655932566845702145,2023-05-09 13:47:44,Strange that election officials from pivotal regions attended a far left conference when they’re supposed to be impartial,0,168.8501,417744.0,1.0,0.0,0.0,0.0,1.0,0.0
1447,1655942863497359363,2023-05-09 14:28:39,Under consideration. It’s tough to add all these functions to the main timeline without creating a button forest.,0,168.2,289241.0,0.0,1.0,0.0,1.0,0.0,0.0
1448,1655949932938002434,2023-05-09 14:56:44,"Solid points in support of junior writers and it would not be a significant impact on show budgets. Also, shows will be better if junior writers are able to understand the whole picture.",0,168.24,147883.0,0.0,1.0,0.0,0.0,0.0,1.0
1449,1655952021604945925,2023-05-09 15:05:02,How do we know that was actually his social media account? Seems very odd that he would have a Russian social media account when he doesn’t speak Russian.,0,167.7834,288719.0,0.0,1.0,0.0,1.0,0.0,0.0
1450,1655955428038041602,2023-05-09 15:18:34,It is borderline illegal to be Republican in LA or SF,0,167.6315,178013.0,0.0,1.0,0.0,0.0,0.0,1.0
1451,1655956695011426304,2023-05-09 15:23:36,"It won’t get easier to pay down the debt. As debt rises for countries, interest payments consume a larger part of the budget, until there is little room for anything else. TANSTAAFL",0,167.58,211038.0,1.0,1.0,0.0,0.0,0.0,0.0
1452,1655964780765782021,2023-05-09 15:55:44,": Governments worldwide claim that ""hate incidents"" are rising, but they're not. Tolerance of racial, sexual, and religiou…",0,166.92,281332.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1655971825665409024,2023-05-09 16:23:44,"Yeah. Or that WhatsApp founders left Meta/Facebook in disgust, started #deletefacebook campaign & made major contributions to building Signal. What they learned about Facebook & changes to WhatsApp obviously disturbed them greatly.",0,166.99,121099.0,0.0,1.0,0.0,0.0,0.0,1.0
1454,1655992402463821824,2023-05-09 17:45:30,"It might all be true, but such an incongruent set of claims deserves extreme scrutiny",0,167.38,140833.0,1.0,1.0,1.0,0.0,1.0,0.0
1455,1656304999645970438,2023-05-10 14:27:39,Starlink is a new version of the Internet in space,0,173.2494,415506.0,0.0,0.0,0.0,0.0,1.0,0.0
1456,1656363251356270592,2023-05-10 18:19:07,: S3XY vehicles 🤝 hot engineers 🥵 Our field quality engineers head to Dubai at the hottest time of the year for extreme hea…,0,168.4101,149146.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,1656700560115109888,2023-05-11 16:39:28,: Verified organization is one of the most important additions to Twitter.,0,169.0199,121341.0,0.0,1.0,1.0,0.0,1.0,1.0
1458,1656718777575415808,2023-05-11 17:51:51,": J. Robert Oppenheimer's grandson: ""We must get over our cognitive and political bias: Nuclear energy is necessary and safe, and n…",0,168.8536,102874.0,1.0,1.0,1.0,1.0,1.0,1.0
1459,1656720044666281984,2023-05-11 17:56:53,"Starlink setup instructions: - Plug it in - Point at sky These instructions work in either order. No training required. Super easy to use Starlink out of the box, no professional installer needed!",0,169.14,113465.0,0.0,0.0,1.0,1.0,1.0,1.0
1460,1656742172874674176,2023-05-11 19:24:49,": With each launch of our first gen satellites, we add over a Tbps of capacity to the constellation; allowing us to con…",0,170.23,147531.0,0.0,1.0,0.0,1.0,0.0,0.0
1461,1657050349608501249,2023-05-12 15:49:24,"Excited to announce that I’ve hired a new CEO for X/Twitter. She will be starting in ~6 weeks! My role will transition to being exec chair & CTO, overseeing product, software & sysops. I am excited to welcome Linda Yaccarino as the new CEO of Twitter! will focus primarily on business operations, while I focus on product design & new technology. Looking forward to working with Linda to transform this platform into X, the everything app.",0,169.6,279871.0,1.0,1.0,0.0,1.0,0.0,0.0
1462,1657053948212301824,2023-05-12 16:03:42,"Thanks for the note. I think people from both sides of the political spectrum will find Linda to be smart, fair and reasonable.",0,169.255,433742.0,0.0,0.0,0.0,1.0,0.0,0.0
1463,1657056260402065408,2023-05-12 16:12:53,": One-third of humanity remains offline, and many users only have basic connectivity. The Ministry of Education in El Salvador…",0,169.9501,794240.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1657064453157060608,2023-05-12 16:45:27,I subscribed! This is one of the best accounts on the platform.,0,167.78,623802.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1657078553530499073,2023-05-12 17:41:28,": You asked (loudly), we listened. We’ve reduced the signup flow for creators from 27 steps to just 4. It’s never been e…",0,168.2791,179170.0,0.0,0.0,1.0,0.0,1.0,0.0
1466,1657106200075599874,2023-05-12 19:31:20,"I hear your concerns, but don’t judge too early. I am adamant about defending free speech, even if it means losing money.",0,168.775,277104.0,0.0,1.0,0.0,1.0,0.0,1.0
1467,1657108798480470018,2023-05-12 19:41:39,"Obviously, bringing on Linda allows me to devote more time to Tesla, which is exactly what I will be doing!",1,168.1501,942160.0,1.0,0.0,1.0,0.0,1.0,0.0
1468,1658182665650962432,2023-05-15 18:48:49,": Starlink enables greater access to healthcare and medical services, especially for those in remote locations. Thanks to the…",0,166.695,384682.0,1.0,0.0,1.0,0.0,0.0,0.0
1469,1658184216985608193,2023-05-15 18:54:59,Cool. Features you mention are coming within a week or two.,0,166.4911,204464.0,1.0,0.0,1.0,0.0,1.0,1.0
1470,1658918251861082120,2023-05-17 19:31:47,"Starlink in the Amazon 🇧🇷 👏 Love to see Starlink providing great connectivity to those who had little or nothing before. As soon as you can access the Internet, you can learn almost anything, so it’s absolutely essential for education. being a great example.",0,174.08,184382.0,0.0,0.0,0.0,0.0,1.0,1.0
1471,1659229273448759302,2023-05-18 16:07:40,Why is sleep so hard!? Perhaps we will never know.,0,174.7419,230248.0,1.0,0.0,1.0,1.0,1.0,0.0
1472,1659234109460283392,2023-05-18 16:26:53,Kara has become so shrill at this point that only dogs can hear her,0,174.55,156695.0,0.0,0.0,0.0,1.0,1.0,1.0
1473,1659235742634082314,2023-05-18 16:33:22,: Ship 25 moved to a suborbital pad at Starbase for an upcoming static fire of its six Raptor engines,0,174.81,123232.0,1.0,1.0,1.0,0.0,0.0,1.0
1474,1659238056132501506,2023-05-18 16:42:34,Twitter Blue Verified subscribers can now upload 2 hour videos (8GB)!,0,174.3337,164231.0,0.0,1.0,1.0,1.0,0.0,1.0
1475,1659239641533362176,2023-05-18 16:48:52,Dutch farmers are incredibly skilled – some of the highest productivity & most efficient farming on Earth!,0,174.1,280619.0,1.0,0.0,1.0,0.0,1.0,1.0
1476,1659256261068595201,2023-05-18 17:54:54,Available for preorder now in the link below. Walter is incredibly thorough in his research. Highly recommend his other books!,0,174.9731,52985.0,0.0,1.0,0.0,1.0,0.0,1.0
1477,1659258808915435528,2023-05-18 18:05:02,"What!? This is messed up. I’m no vegetarian, but I do want animals to have a happy life.",0,174.375,159567.0,0.0,1.0,1.0,1.0,0.0,0.0
1478,1659279198488260619,2023-05-18 19:26:03,"In fairness, I must concede that Joel has a good point and I will endeavor to be more thoughtful in the future. Comic book analogies are obviously imperfect, to say the least. Just because George Soros can bend metal using his mind doesn’t mean he’s Magneto!! Anyway, my actual",0,176.05,196770.0,1.0,0.0,1.0,0.0,0.0,0.0
1479,1659601596286902272,2023-05-19 16:47:09,: Second-gen satellites represent a step forward in Starlink capability with key technologies to provide ~4x more capacity per…,0,178.9317,194672.0,1.0,1.0,1.0,0.0,1.0,1.0
1480,1660668006698037250,2023-05-22 15:24:41,: The Starlink team is proud to support humanitarian efforts around the world🛰️🌎❤️,0,185.7495,479930.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1660696715203100676,2023-05-22 17:18:45,: Dragon performed a series of burns on its way to the,0,185.81,192179.0,0.0,0.0,0.0,0.0,1.0,1.0
1482,1660712212959207426,2023-05-22 18:20:20,: Welcome aboard the station #Ax2! The four private astronauts entered the orbital outpost after opening the…,0,186.9191,314074.0,1.0,1.0,1.0,0.0,1.0,0.0
1483,1661048431517876248,2023-05-23 16:36:21,: Starlink for RVs can be used anywhere Starlink provides service and is ideal for camping and other activities in rural or remot…,0,186.9384,547477.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,1661050757083283459,2023-05-23 16:45:35,The kind of interaction that makes this platform so unique & entertaining! 🍿😀,0,186.9738,366069.0,0.0,0.0,0.0,1.0,0.0,0.0
1485,1661059564593201184,2023-05-23 17:20:35,Starlink is also now available for use while in-motion → And works almost everywhere on Earth with global roaming enabled!,0,188.7,318185.0,0.0,0.0,0.0,0.0,1.0,0.0
1486,1661070134512070657,2023-05-23 18:02:35,Do you get one? I hope it works as advertised!,0,186.96,244316.0,1.0,0.0,1.0,0.0,1.0,1.0
1487,1661072141146804224,2023-05-23 18:10:34,": BREAKING: confirms Florida Governor will announce his 2024 Presidential run tomorrow night, 6pm ET…",0,187.05,187112.0,1.0,1.0,1.0,1.0,0.0,1.0
1488,1661441658473570304,2023-05-24 18:38:54,Starship payload is 250 to 300 tons to orbit in expendable mode. Improved thrust & Isp from Raptor will enable ~6000 ton liftoff mass.,0,182.71,263299.0,0.0,0.0,0.0,0.0,0.0,0.0
